donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method,campaign
DON006414,db3d7c65-2829-4d70-b2a4-edb77ed356a4,2024-04-16,Recurring,96.5,Paypal,Reforest the Sanctuary
DON006415,db3d7c65-2829-4d70-b2a4-edb77ed356a4,2024-05-19,Recurring,78.29,Paypal,Reforest the Sanctuary
DON006416,db3d7c65-2829-4d70-b2a4-edb77ed356a4,2023-12-21,Recurring,37.4,Paypal,Marine Mammal Defense Mission
DON006417,85e5ca3b-2359-4af3-8392-6dd235ca0fa0,2024-05-17,One-time,67.27,Paypal,Marine Mammal Defense Mission
DON006418,0be77742-7591-4b0a-9852-23cfde493949,2025-05-17,One-time,129.9,Paypal,Jungle Education Project
DON006419,b8d5baa0-a191-4700-b628-60d3437bf2ed,2023-11-21,Recurring,93.64,Bank Transfer,Reforest the Sanctuary
DON006420,b8d5baa0-a191-4700-b628-60d3437bf2ed,2023-08-12,Recurring,9.3,Bank Transfer,Rescue Orphaned Gorillas
DON006421,b8d5baa0-a191-4700-b628-60d3437bf2ed,2024-05-16,Recurring,45.77,Bank Transfer,Reforest the Sanctuary
DON006422,b8d5baa0-a191-4700-b628-60d3437bf2ed,2024-08-11,Recurring,88.1,Bank Transfer,Wildlife Rescue Van Drive
DON006423,b8d5baa0-a191-4700-b628-60d3437bf2ed,2024-07-23,Recurring,11.45,Bank Transfer,Marine Mammal Defense Mission
DON006424,94b89b24-d0a9-41ab-9d26-b644776da2e7,2024-10-07,Recurring,37.81,Credit Card,Marine Mammal Defense Mission
DON006425,94b89b24-d0a9-41ab-9d26-b644776da2e7,2024-05-18,Recurring,57.34,Credit Card,Jungle Education Project
DON006426,94b89b24-d0a9-41ab-9d26-b644776da2e7,2025-04-26,Recurring,13.8,Credit Card,Defend the Great Apes
DON006427,e0750f6e-f8c1-4473-bbe7-15a12103b1fa,2024-10-12,One-time,43.98,Bank Transfer,Jungle Education Project
DON006428,9fc3a58a-9dcf-4209-9c6e-668493f92b06,2024-02-14,One-time,83.52,Paypal,Jungle Education Project
DON006429,f3c72ea9-f02b-47fe-b964-5fc2b52e6251,2025-05-28,One-time,93.43,Paypal,Defend the Great Apes
DON006430,d41f0395-9163-4a75-9649-81a48224bcaf,2025-05-18,One-time,37.47,Credit Card,Reforest the Sanctuary
DON006431,4a7378bb-22f1-4341-a3b8-f2297883cef7,2025-04-18,One-time,60.73,Credit Card,Reforest the Sanctuary
DON006432,a0a74b3f-6d2b-4a88-9409-1569dc31d487,2024-04-30,One-time,79.81,Paypal,Reforest the Sanctuary
DON006433,8f3350ee-a204-41d9-96b1-e80ba397dc51,2025-03-21,Recurring,20.11,Bank Transfer,Rescue Orphaned Gorillas
DON006434,8f3350ee-a204-41d9-96b1-e80ba397dc51,2024-10-12,Recurring,11.97,Bank Transfer,Marine Mammal Defense Mission
DON006435,8f3350ee-a204-41d9-96b1-e80ba397dc51,2023-11-15,Recurring,81.43,Bank Transfer,Jungle Education Project
DON006436,0d3622f3-7cb0-4cdf-aa58-4a700e0a5b31,2025-02-23,One-time,80.95,Bank Transfer,Reforest the Sanctuary
DON006437,9011c218-2ffa-44c1-91c7-b3dc6b71983a,2024-11-21,Recurring,18.57,Paypal,Reforest the Sanctuary
DON006438,9011c218-2ffa-44c1-91c7-b3dc6b71983a,2024-08-13,Recurring,7.68,Paypal,Reforest the Sanctuary
DON006439,9011c218-2ffa-44c1-91c7-b3dc6b71983a,2024-11-20,Recurring,88.57,Paypal,Reforest the Sanctuary
DON006440,9011c218-2ffa-44c1-91c7-b3dc6b71983a,2024-12-15,Recurring,91.28,Paypal,Marine Mammal Defense Mission
DON006441,a4ac66e3-eec3-4726-a332-0d148e7f7256,2024-05-04,One-time,85.84,Credit Card,Reforest the Sanctuary
DON006442,4606079e-8e77-4558-b8fb-36e2b5515759,2023-12-19,Recurring,84.69,Bank Transfer,Jungle Education Project
DON006443,4606079e-8e77-4558-b8fb-36e2b5515759,2024-05-24,Recurring,36.22,Bank Transfer,Jungle Education Project
DON006444,1b027d9d-fbde-4514-9d33-fd77eb2efeb6,2024-07-14,Recurring,99.86,Credit Card,Defend the Great Apes
DON006445,1b027d9d-fbde-4514-9d33-fd77eb2efeb6,2023-09-30,Recurring,51.79,Credit Card,Habitat for Hope
DON006446,1b027d9d-fbde-4514-9d33-fd77eb2efeb6,2025-05-10,Recurring,54.77,Credit Card,Wildlife Rescue Van Drive
DON006447,1b027d9d-fbde-4514-9d33-fd77eb2efeb6,2024-03-28,Recurring,76.56,Credit Card,Jungle Education Project
DON006448,b836cc59-e6e0-4dfb-be1f-f3dd1d0afb8b,2023-07-23,One-time,80.98,Bank Transfer,Reforest the Sanctuary
DON006449,7277218d-cd21-4524-b7da-680bf4d4c58f,2023-09-17,One-time,120.22,Paypal,Marine Mammal Defense Mission
DON006450,f5a47291-7b34-4910-a4fe-104b08dd63ea,2024-09-11,One-time,5.86,Paypal,Marine Mammal Defense Mission
DON006451,e0fe547b-ef02-4403-a4b8-7a5f8d28c89d,2024-08-19,One-time,112.18,Bank Transfer,Marine Mammal Defense Mission
DON006452,0d5b5a2d-8650-4b6f-b170-51e238573ffd,2023-09-09,One-time,44.03,Paypal,Jungle Education Project
DON006453,cd029fcc-f911-4f51-9317-869bf618df9a,2025-02-10,Recurring,15.26,Credit Card,Jungle Education Project
DON006454,cd029fcc-f911-4f51-9317-869bf618df9a,2024-12-08,Recurring,44.29,Credit Card,Rescue Orphaned Gorillas
DON006455,b0e18ce8-8677-448f-93f4-92711ecc7214,2023-09-22,One-time,8.81,Credit Card,Reforest the Sanctuary
DON006456,b8ffac08-d6be-4244-975c-e69e91ef0a0c,2025-03-10,One-time,69.71,Credit Card,Marine Mammal Defense Mission
DON006457,73698b3e-04b4-4bc0-abc1-1e16a8f62990,2025-05-02,One-time,123.56,Paypal,Wildlife Rescue Van Drive
DON006458,02f7fccb-e90d-483b-8750-598cc5b1c9ee,2024-01-30,One-time,29.87,Credit Card,Habitat for Hope
DON006459,6071a550-7d02-45b5-bdb4-e845e7d63ac3,2024-05-28,One-time,37.42,Credit Card,Reforest the Sanctuary
DON006460,7bcfaa93-e037-4238-b119-6107a1d8a9ca,2024-11-15,Recurring,27.89,Bank Transfer,Defend the Great Apes
DON006461,7bcfaa93-e037-4238-b119-6107a1d8a9ca,2023-10-20,Recurring,62.37,Bank Transfer,Marine Mammal Defense Mission
DON006462,7bcfaa93-e037-4238-b119-6107a1d8a9ca,2023-11-10,Recurring,11.51,Bank Transfer,Habitat for Hope
DON006463,ab11878f-7246-4f84-9fbe-a3e3e6eb3a74,2025-01-26,One-time,78.1,Paypal,Marine Mammal Defense Mission
DON006464,6682f9c3-88fb-42e7-a6be-4420e8573b9a,2024-11-01,One-time,86.01,Credit Card,Jungle Education Project
DON006465,c8c0c511-d8c9-4647-b159-d0fab73eaf3b,2024-07-16,One-time,63.48,Credit Card,Marine Mammal Defense Mission
DON006466,a2c2f704-0f2f-47e7-b82d-6274ac629e7f,2023-09-28,One-time,87.62,Paypal,Wildlife Rescue Van Drive
DON006467,5cdfc905-14c4-467b-9e31-edd3848cfe4f,2024-07-07,One-time,119.11,Paypal,Jungle Education Project
DON006468,889ae0ac-f25d-48e6-aaab-d259dc2768af,2024-03-10,One-time,52.33,Bank Transfer,Jungle Education Project
DON006469,880bd191-c2e8-4370-9a5d-091aca250391,2023-09-13,One-time,46.52,Credit Card,Reforest the Sanctuary
DON006470,ab6870e8-5015-4967-9298-de6a16196b50,2025-05-26,One-time,62.4,Credit Card,Marine Mammal Defense Mission
DON006471,d86cbc9a-817b-47b9-b64e-1fff3957c9a7,2024-05-19,One-time,15.01,Paypal,Marine Mammal Defense Mission
DON006472,2f68978b-9623-47ed-8b94-17bd93139366,2024-05-02,One-time,23.07,Bank Transfer,Wildlife Rescue Van Drive
DON006473,d272d21d-a1d7-4f69-991b-b08a58c40555,2024-08-05,One-time,37.28,Paypal,Reforest the Sanctuary
DON006474,b7cc014f-9bb2-4a00-8dbc-6a8e71776a3b,2025-02-21,One-time,68.46,Paypal,Habitat for Hope
DON006475,96b1a24f-be06-452a-a682-9be0da419baa,2025-03-28,One-time,93.83,Paypal,Wildlife Rescue Van Drive
DON006476,d009d05d-4f9e-43ed-948e-695dfeae515a,2023-07-25,One-time,74.29,Credit Card,Defend the Great Apes
DON006477,6383d2ba-d8b6-43fb-ab19-5d2afb2aab73,2025-02-03,One-time,140.57,Credit Card,Jungle Education Project
DON006478,47921af2-6af5-4827-af20-46fe16696b58,2023-06-22,One-time,73.78,Bank Transfer,Habitat for Hope
DON006479,51275a7a-96eb-416c-ac5e-34b2385c8ffb,2024-10-10,One-time,82.94,Bank Transfer,Jungle Education Project
DON006480,11375cb7-4ad0-4d04-a67c-3882cf9f111c,2025-04-30,One-time,37.78,Credit Card,Reforest the Sanctuary
DON006481,298a1028-e022-42bd-b195-1aa767e0696b,2025-03-01,One-time,28.59,Credit Card,Marine Mammal Defense Mission
DON006482,8f3c0f12-d158-4223-b82c-e75066c9006d,2025-02-03,One-time,81.61,Paypal,Reforest the Sanctuary
DON006483,bc937f0b-b614-4edf-9811-d6c1f9d18a6b,2024-09-05,One-time,72.38,Bank Transfer,Jungle Education Project
DON006484,0b6dccec-126c-4c6d-9e5d-b65b6819f3ae,2023-08-01,One-time,75.51,Credit Card,Jungle Education Project
DON006485,ea9e347a-0123-45b9-879f-8bfc5516ce3d,2025-01-15,One-time,103.25,Credit Card,Wildlife Rescue Van Drive
DON006486,de9924d2-5000-4e9d-b6aa-473628b2706e,2024-09-15,One-time,91.09,Paypal,Marine Mammal Defense Mission
DON006487,2ce5d3a9-152f-45ca-8f0b-e3524c321b29,2025-03-06,One-time,20.49,Bank Transfer,Habitat for Hope
DON006488,b7b264e4-d885-4b52-a10d-6aba6470b1d1,2024-12-12,One-time,90.14,Paypal,Reforest the Sanctuary
DON006489,a521eecf-8a2a-4f80-aeb6-848a8449c0cd,2025-03-12,Recurring,46.57,Credit Card,Reforest the Sanctuary
DON006490,a521eecf-8a2a-4f80-aeb6-848a8449c0cd,2025-02-20,Recurring,56.39,Credit Card,Rescue Orphaned Gorillas
DON006491,a521eecf-8a2a-4f80-aeb6-848a8449c0cd,2023-11-04,Recurring,93.57,Credit Card,Jungle Education Project
DON006492,64a975eb-afd1-423b-82e0-870f41ff2c77,2025-05-18,One-time,29.33,Paypal,Reforest the Sanctuary
DON006493,af344392-65ce-49bf-bae7-01229222cfae,2024-05-17,One-time,20.85,Paypal,Rescue Orphaned Gorillas
DON006494,bd09b0d2-431f-478e-8426-aee689868343,2023-09-01,One-time,20.91,Bank Transfer,Marine Mammal Defense Mission
DON006495,9870bb22-3fb6-40b0-8965-e3d4d3224249,2023-09-22,One-time,56.31,Credit Card,Defend the Great Apes
DON006496,58c2b7d1-b717-4105-9d4f-23f77401eed3,2025-01-07,Recurring,32.48,Credit Card,Jungle Education Project
DON006497,58c2b7d1-b717-4105-9d4f-23f77401eed3,2025-01-26,Recurring,52.75,Credit Card,Reforest the Sanctuary
DON006498,58c2b7d1-b717-4105-9d4f-23f77401eed3,2024-09-27,Recurring,94.8,Credit Card,Habitat for Hope
DON006499,3edfa004-6725-43d9-9ca6-4036b768a012,2024-08-11,One-time,82.05,Paypal,Rescue Orphaned Gorillas
DON006500,b46a5c6d-fe39-431a-bae3-4fb6baeacf6c,2024-09-25,One-time,90.92,Paypal,Wildlife Rescue Van Drive
DON006501,b9c4792f-755a-4f5c-8750-fd7e68b5a1d2,2025-04-07,One-time,106.8,Credit Card,Rescue Orphaned Gorillas
DON006502,6bd6a76c-f0e6-4bc2-9108-2cde83a35c15,2024-12-05,One-time,91.5,Bank Transfer,Marine Mammal Defense Mission
DON006503,67abdd9a-a267-4169-bc9a-f5e03a7d41cb,2024-03-25,One-time,52.8,Paypal,Marine Mammal Defense Mission
DON006504,3cec3b36-4a60-4bb2-8f84-0892591746eb,2025-02-12,One-time,19.96,Bank Transfer,Habitat for Hope
DON006505,1fb9a30a-09a5-4a50-9ecc-177582fe507d,2025-02-05,One-time,53.69,Credit Card,Marine Mammal Defense Mission
DON006506,35f6169e-23f2-483b-b86c-977b344500dc,2024-11-29,One-time,82.97,Paypal,Jungle Education Project
DON006507,01ecace4-0f08-402d-9f75-078e191e076b,2024-04-19,One-time,78.35,Paypal,Marine Mammal Defense Mission
DON006508,99028bda-c7fb-432f-b6a3-65f8384b5d09,2023-10-31,One-time,44.61,Credit Card,Habitat for Hope
DON006509,e0a951c1-4f45-4357-9e5f-d3da498be631,2023-07-16,One-time,88.43,Credit Card,Reforest the Sanctuary
DON006510,2ed89c48-56b3-47d6-8ec2-33c6ae111c27,2024-03-31,One-time,37.88,Paypal,Wildlife Rescue Van Drive
DON006511,f74ec6d8-ed69-44e4-9bb5-d0f00f7d8141,2024-04-25,One-time,6.82,Bank Transfer,Marine Mammal Defense Mission
DON006512,e790b85d-a4ff-4e45-b551-d94684a36418,2023-11-25,One-time,80.26,Credit Card,Jungle Education Project
DON006513,3e3fad51-ff1e-4764-92d3-c18437811626,2025-01-18,One-time,48.74,Bank Transfer,Defend the Great Apes
DON006514,d9dd557d-efc9-4763-9184-6707b5c2f4d8,2024-09-01,One-time,34.39,Bank Transfer,Rescue Orphaned Gorillas
DON006515,df5a3247-a2e1-43b7-952c-1cbd2383ca08,2025-06-09,One-time,58.86,Credit Card,Rescue Orphaned Gorillas
DON006516,2f176a43-c6fe-4ec8-8772-1d0d558ef238,2024-03-03,One-time,73.98,Credit Card,Jungle Education Project
DON006517,70a88606-04e3-40d3-9831-b1c7bd094b96,2024-07-05,One-time,38.35,Bank Transfer,Rescue Orphaned Gorillas
DON006518,240cd943-950e-468c-ab55-1aad19186d01,2024-01-16,One-time,106.8,Bank Transfer,Defend the Great Apes
DON006519,68b60667-149d-4c57-bb95-0759c73866bc,2024-12-05,One-time,55.39,Paypal,Marine Mammal Defense Mission
DON006520,bc6b8898-efa4-44bc-9a3d-e0ca1072db4f,2024-03-26,Recurring,22.05,Bank Transfer,Jungle Education Project
DON006521,bc6b8898-efa4-44bc-9a3d-e0ca1072db4f,2024-02-11,Recurring,67.83,Bank Transfer,Defend the Great Apes
DON006522,bc6b8898-efa4-44bc-9a3d-e0ca1072db4f,2024-10-24,Recurring,68.22,Bank Transfer,Defend the Great Apes
DON006523,bc6b8898-efa4-44bc-9a3d-e0ca1072db4f,2023-08-25,Recurring,90.83,Bank Transfer,Reforest the Sanctuary
DON006524,aea9f508-0d5c-4375-bf9c-9d46c819f346,2024-01-08,One-time,99.02,Bank Transfer,Marine Mammal Defense Mission
DON006525,dbcbcc35-1fe2-4a8e-a9db-498beab889ea,2023-12-08,One-time,63.85,Credit Card,Wildlife Rescue Van Drive
DON006526,159c738b-0442-41fa-ab4b-9d8dfa2bc26b,2024-10-02,One-time,33.5,Bank Transfer,Reforest the Sanctuary
DON006527,3699b028-3e3a-403b-afee-ceea7478b712,2024-02-04,One-time,88.85,Bank Transfer,Defend the Great Apes
DON006528,7bd448d2-481a-4d1b-ae91-1d5c7fadf490,2025-05-10,One-time,96.75,Bank Transfer,Rescue Orphaned Gorillas
DON006529,3862a424-268e-4da8-ab6c-3281ebb6ec75,2024-08-28,One-time,112.95,Paypal,Reforest the Sanctuary
DON006530,df77e50b-2741-4b81-a89c-95351d277f47,2024-07-09,One-time,49.14,Paypal,Marine Mammal Defense Mission
DON006531,5422c6fd-a8de-41e5-84c4-7e92ba34b7ab,2024-01-13,One-time,37.93,Paypal,Wildlife Rescue Van Drive
DON006532,b0479c3b-e6f8-43e3-a2cd-dd22b0744219,2024-10-23,One-time,39.44,Credit Card,Marine Mammal Defense Mission
DON006533,062d19c9-fdab-4fcc-a714-1b54fcef7cc7,2025-04-03,One-time,31.47,Credit Card,Marine Mammal Defense Mission
DON006534,60830110-eae0-4a2d-be77-33ea2541c382,2023-08-03,One-time,144.75,Credit Card,Jungle Education Project
DON006535,081369fb-c190-41a5-a1fc-941641480c89,2025-03-27,Recurring,79.44,Bank Transfer,Defend the Great Apes
DON006536,081369fb-c190-41a5-a1fc-941641480c89,2024-07-10,Recurring,68.18,Bank Transfer,Reforest the Sanctuary
DON006537,081369fb-c190-41a5-a1fc-941641480c89,2023-11-05,Recurring,79.09,Bank Transfer,Defend the Great Apes
DON006538,081369fb-c190-41a5-a1fc-941641480c89,2025-05-13,Recurring,87.83,Bank Transfer,Reforest the Sanctuary
DON006539,081369fb-c190-41a5-a1fc-941641480c89,2023-07-26,Recurring,70.14,Bank Transfer,Rescue Orphaned Gorillas
DON006540,a4eced21-12b8-4251-81ac-a84b5d4106b1,2024-01-10,One-time,120.47,Credit Card,Rescue Orphaned Gorillas
DON006541,784a2f4c-cc42-4bf1-b6af-9938aada70a5,2023-06-30,One-time,119.98,Bank Transfer,Jungle Education Project
DON006542,b7782849-a7b7-4609-a5eb-67e7df10b370,2025-05-17,One-time,79.03,Credit Card,Rescue Orphaned Gorillas
DON006543,61a2e6c1-c0e5-45ac-85bf-5409fce52d7e,2024-08-31,One-time,65.13,Bank Transfer,Reforest the Sanctuary
DON006544,8e084706-3076-4ebb-a601-6936410c8e10,2024-12-10,Recurring,61.78,Paypal,Reforest the Sanctuary
DON006545,8e084706-3076-4ebb-a601-6936410c8e10,2023-12-17,Recurring,59.65,Paypal,Habitat for Hope
DON006546,8e084706-3076-4ebb-a601-6936410c8e10,2023-11-01,Recurring,17.82,Paypal,Wildlife Rescue Van Drive
DON006547,9b8ed824-eadb-4db0-8db8-b1aa60b3a54c,2023-07-29,One-time,70.85,Paypal,Jungle Education Project
DON006548,bdfd574a-c853-4bf8-89b1-7139eb28b4a6,2024-08-20,One-time,85.26,Credit Card,Jungle Education Project
DON006549,191f8505-1508-43b4-8bf9-7685a642d725,2025-05-07,Recurring,84.07,Paypal,Jungle Education Project
DON006550,191f8505-1508-43b4-8bf9-7685a642d725,2024-08-06,Recurring,70.41,Paypal,Reforest the Sanctuary
DON006551,ecfd4703-6674-4066-8f1f-7573dd0c6772,2025-01-18,One-time,59.77,Bank Transfer,Rescue Orphaned Gorillas
DON006552,61f549f3-101e-48ed-9fce-700c4397d6d4,2023-07-07,One-time,119.2,Bank Transfer,Jungle Education Project
DON006553,bfb92f54-206a-4ae6-86c9-8e87d42800e0,2023-12-30,One-time,47.92,Credit Card,Rescue Orphaned Gorillas
DON006554,85c9602f-1a19-4054-8c83-ab3c83e3838f,2023-06-22,One-time,91.12,Bank Transfer,Jungle Education Project
DON006555,40a3e16f-0b25-4898-83cc-c30472d946fa,2025-04-28,Recurring,13.61,Credit Card,Reforest the Sanctuary
DON006556,40a3e16f-0b25-4898-83cc-c30472d946fa,2023-11-14,Recurring,57.16,Credit Card,Wildlife Rescue Van Drive
DON006557,40a3e16f-0b25-4898-83cc-c30472d946fa,2023-07-07,Recurring,92.48,Credit Card,Marine Mammal Defense Mission
DON006558,40a3e16f-0b25-4898-83cc-c30472d946fa,2024-09-15,Recurring,68.84,Credit Card,Defend the Great Apes
DON006559,40a3e16f-0b25-4898-83cc-c30472d946fa,2024-05-27,Recurring,31.13,Credit Card,Reforest the Sanctuary
DON006560,8b1faa2e-f853-432f-bac9-281851d04ef5,2023-08-29,One-time,59.36,Credit Card,Jungle Education Project
DON006561,c5093a75-4dee-4df4-a8ff-bb4d5fa8f774,2024-07-31,One-time,49.62,Credit Card,Rescue Orphaned Gorillas
DON006562,fa61371e-f30b-47bb-be90-4f51c1d2020f,2023-12-09,One-time,66.54,Bank Transfer,Jungle Education Project
DON006563,73a86d00-df43-4959-a545-7332ea578970,2024-02-15,One-time,66.85,Paypal,Habitat for Hope
DON006564,dd1319ec-212d-4c12-81f9-0c59c8145636,2024-11-04,One-time,81.49,Bank Transfer,Defend the Great Apes
DON006565,b46531a1-879c-4063-a0e8-5a5c8601a40a,2025-05-06,One-time,4.19,Credit Card,Jungle Education Project
DON006566,516eef4b-0c08-44fd-b79b-ac5c7ba5227b,2023-09-22,One-time,62.88,Paypal,Defend the Great Apes
DON006567,6d96a6d5-7ddf-413f-a0c8-108ee55cbb41,2025-03-16,One-time,25.09,Credit Card,Marine Mammal Defense Mission
DON006568,860c1a07-7737-4a01-8073-ac27e6ef3921,2024-06-01,One-time,45.4,Bank Transfer,Habitat for Hope
DON006569,a1abea38-9bb4-4615-99cb-c5e0538f4996,2024-10-02,One-time,62.37,Bank Transfer,Reforest the Sanctuary
DON006570,b088da79-6f64-4ade-9ad6-8f3bf2d6a88a,2024-06-11,One-time,89.99,Bank Transfer,Marine Mammal Defense Mission
DON006571,f68c7548-881f-4b60-9bde-bf060fb1bdf3,2024-03-05,Recurring,19.84,Bank Transfer,Reforest the Sanctuary
DON006572,f68c7548-881f-4b60-9bde-bf060fb1bdf3,2023-12-25,Recurring,46.38,Bank Transfer,Defend the Great Apes
DON006573,f2e8ba4f-7331-44e1-bad7-2cbba1e99e72,2024-04-05,Recurring,63.77,Bank Transfer,Jungle Education Project
DON006574,f2e8ba4f-7331-44e1-bad7-2cbba1e99e72,2024-05-04,Recurring,67.58,Bank Transfer,Reforest the Sanctuary
DON006575,8e71a16f-4b46-4eee-a2ce-3fc461b1b151,2024-05-09,One-time,103.69,Paypal,Rescue Orphaned Gorillas
DON006576,6a0d4cb7-a5db-4707-9e18-1d8ba25d6605,2024-06-01,One-time,69.82,Paypal,Marine Mammal Defense Mission
DON006577,f4538eb2-b648-405e-be3c-9d5f2c979f6c,2023-12-01,One-time,40.38,Bank Transfer,Reforest the Sanctuary
DON006578,71327139-b962-4941-a60a-4a47365f0754,2024-02-09,One-time,32.46,Paypal,Jungle Education Project
DON006579,7ffda9e1-350b-4c52-be11-01e3cfa8f8b9,2024-07-31,One-time,110.58,Paypal,Defend the Great Apes
DON006580,a88fb8e4-1ab8-4f5d-b08b-f65b025bcbe0,2023-09-06,One-time,31.8,Bank Transfer,Wildlife Rescue Van Drive
DON006581,0dbad5ad-fa65-4fa3-866e-6bfe0f52dfac,2024-05-27,One-time,1.0,Credit Card,Reforest the Sanctuary
DON006582,1016b4b5-6423-4423-a144-336fbff26b4d,2023-08-30,One-time,68.52,Paypal,Reforest the Sanctuary
DON006583,9c9f852f-10a1-4021-926d-f8d5836bbb93,2025-04-14,Recurring,24.39,Bank Transfer,Marine Mammal Defense Mission
DON006584,9c9f852f-10a1-4021-926d-f8d5836bbb93,2024-04-11,Recurring,89.8,Bank Transfer,Reforest the Sanctuary
DON006585,d83b7060-d63c-4480-a99f-58dd7d360568,2023-09-05,Recurring,6.62,Paypal,Rescue Orphaned Gorillas
DON006586,d83b7060-d63c-4480-a99f-58dd7d360568,2025-04-01,Recurring,57.43,Paypal,Reforest the Sanctuary
DON006587,d83b7060-d63c-4480-a99f-58dd7d360568,2023-12-17,Recurring,59.51,Paypal,Rescue Orphaned Gorillas
DON006588,646304d9-715c-4a5f-a485-574588671a84,2023-11-25,One-time,147.65,Paypal,Wildlife Rescue Van Drive
DON006589,c625e609-6340-402a-b524-73924fd40ee4,2025-01-04,One-time,133.31,Credit Card,Marine Mammal Defense Mission
DON006590,35525a67-de64-46cf-85b6-ee6c8de6d63b,2024-12-15,One-time,41.66,Bank Transfer,Wildlife Rescue Van Drive
DON006591,48e31ee0-8666-4f49-9b6b-21e2b9fe2d84,2023-09-21,One-time,98.56,Credit Card,Jungle Education Project
DON006592,ed2c6e93-b276-4191-ac9b-f8cf5c8bb257,2023-12-31,One-time,54.91,Paypal,Defend the Great Apes
DON006593,a34436dd-4964-4d3f-8f6e-73e1246c0772,2024-05-23,One-time,30.24,Paypal,Habitat for Hope
DON006594,9c9ad9d6-8a0d-4a55-8e93-6c577d7b4932,2023-07-27,Recurring,22.67,Bank Transfer,Jungle Education Project
DON006595,9c9ad9d6-8a0d-4a55-8e93-6c577d7b4932,2023-09-29,Recurring,68.82,Bank Transfer,Wildlife Rescue Van Drive
DON006596,61e26b2f-1953-4163-8f69-ebc61356d53f,2023-08-09,Recurring,50.94,Paypal,Rescue Orphaned Gorillas
DON006597,61e26b2f-1953-4163-8f69-ebc61356d53f,2023-08-02,Recurring,78.73,Paypal,Marine Mammal Defense Mission
DON006598,61e26b2f-1953-4163-8f69-ebc61356d53f,2024-10-01,Recurring,20.04,Paypal,Marine Mammal Defense Mission
DON006599,61e26b2f-1953-4163-8f69-ebc61356d53f,2023-11-18,Recurring,15.69,Paypal,Reforest the Sanctuary
DON006600,a8747a45-f896-4d37-8a85-0ecd2b60cb2c,2023-12-23,One-time,39.5,Credit Card,Wildlife Rescue Van Drive
DON006601,0a1cceb1-d760-4ca5-88ea-ed62ff8c39ac,2025-03-05,One-time,1.0,Paypal,Marine Mammal Defense Mission
DON006602,d1fa713a-f2e0-4285-be38-9f8c7cfede01,2024-09-27,Recurring,43.74,Paypal,Marine Mammal Defense Mission
DON006603,d1fa713a-f2e0-4285-be38-9f8c7cfede01,2024-08-09,Recurring,78.48,Paypal,Jungle Education Project
DON006604,d1fa713a-f2e0-4285-be38-9f8c7cfede01,2024-05-04,Recurring,72.49,Paypal,Rescue Orphaned Gorillas
DON006605,d3be0f44-3d0c-4cda-9d96-945b5b3caaec,2024-05-30,One-time,31.03,Credit Card,Jungle Education Project
DON006606,59686985-c8b1-4883-985d-a4ec88c423ba,2025-03-05,One-time,78.55,Credit Card,Marine Mammal Defense Mission
DON006607,7c2b3e66-8f60-469c-bbf9-3e45748ecf3b,2024-07-18,One-time,119.43,Credit Card,Habitat for Hope
DON006608,7ae8d886-abd0-4264-977e-decdd11b6153,2024-09-10,One-time,110.2,Paypal,Reforest the Sanctuary
DON006609,b979702a-4ef7-4150-8934-98c2005bf8e6,2025-03-28,One-time,25.95,Credit Card,Defend the Great Apes
DON006610,cd23f7fd-a992-485c-a2c4-a92becf3c618,2024-06-22,Recurring,74.37,Paypal,Reforest the Sanctuary
DON006611,cd23f7fd-a992-485c-a2c4-a92becf3c618,2025-04-01,Recurring,86.49,Paypal,Defend the Great Apes
DON006612,cd23f7fd-a992-485c-a2c4-a92becf3c618,2025-02-02,Recurring,30.16,Paypal,Jungle Education Project
DON006613,cd23f7fd-a992-485c-a2c4-a92becf3c618,2024-05-30,Recurring,30.53,Paypal,Marine Mammal Defense Mission
DON006614,ed24554e-8fb3-44fc-98c2-574d595dc272,2023-11-24,One-time,150.49,Credit Card,Jungle Education Project
DON006615,e8fa16a9-adc4-401f-b0d4-3946bb2a1a96,2025-03-27,One-time,83.87,Paypal,Reforest the Sanctuary
DON006616,042200c1-5881-487c-a492-5620334753a7,2024-08-05,One-time,35.09,Paypal,Jungle Education Project
